Thu Feb 20 13:17:44 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 49m 18s, session: 0s) on naboo at 4873 6063 - playerLoggedIn
Thu Feb 20 13:17:44 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 49m 18s, session: 0s) on naboo at 4873 6063 - playerLoggedOut
Thu Feb 20 13:19:06 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 49m 19s, session: 0s) on naboo at 4873 6063 - playerLoggedIn
Thu Feb 20 13:40:10 2025 [ServerEventAutomation] playerEvent Prismae (account_id: 55, oid: 281475004651379, played: 1s, session: 0s) on tutorial at 1329 3936 - playerLoggedIn
Thu Feb 20 13:40:47 2025 [ServerEventAutomation] playerEvent Jaybad (account_id: 53, oid: 281475004497288, played: 4h 20m 53s, session: 44m 16s) on dathomir at -4324 131 - playerLoggedOut
Thu Feb 20 13:40:47 2025 [ServerEventAutomation] playerEvent Jaybad (account_id: 53, oid: 281475004497288, played: 4h 20m 53s, session: 44m 16s) on dathomir at -4324 131 - playerLoggedOut
Thu Feb 20 13:43:23 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 1h 51m 34s, session: 29m 48s) on naboo at -4872 4140 - playerLoggedOut
Thu Feb 20 14:01:42 2025 [ServerEventAutomation] playerEvent Yeshk (account_id: 47, oid: 281475004484491, played: 1h 31m 54s, session: 42m 34s) on naboo at 4872 6064 - playerLoggedOut
Thu Feb 20 14:01:49 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 1h 34m 4s, session: 0s) on naboo at 4871 6062 - playerLoggedIn
Thu Feb 20 14:08:08 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 11h 37m 0s, session: 0s) on naboo at 4881 6062 - playerLoggedIn
Thu Feb 20 14:18:19 2025 [ServerEventAutomation] playerEvent Cia (account_id: 51, oid: 281475004486545, played: 9h 28m 58s, session: 0s) on corellia at -7393 -3960 - playerLoggedIn
Thu Feb 20 14:18:39 2025 [ServerEventAutomation] playerEvent Reke (account_id: 51, oid: 281475004640943, played: 1h 58m 36s, session: 1h 58m 35s) on tatooine at -2901 2132 - playerLoggedOut
Thu Feb 20 14:23:08 2025 [ServerEventAutomation] playerEvent Prismae (account_id: 55, oid: 281475004651379, played: 42m 53s, session: 42m 52s) on tatooine at 3340 -4740 - playerLoggedOut
Thu Feb 20 14:23:26 2025 [ServerEventAutomation] playerEvent Clam (account_id: 2, oid: 281475004645188, played: 1h 26m 54s, session: 1h 26m 53s) on dantooine at -623 2489 - playerLoggedOut
Thu Feb 20 14:26:22 2025 [ServerEventAutomation] playerEvent Prismae (account_id: 55, oid: 281475004651379, played: 42m 54s, session: 0s) on tatooine at 3340 -4740 - playerLoggedIn
Thu Feb 20 14:27:52 2025 [ServerEventAutomation] playerEvent Girly (account_id: 49, oid: 281475004419622, played: 4h 50m 7s, session: 1h 15m 49s) on naboo at -4881 4146 - playerLoggedOut
Thu Feb 20 14:48:06 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 16m 46s, session: 3h 20m 40s) on tatooine at -3626 5036 - playerLoggedOut
Thu Feb 20 14:49:55 2025 [ServerEventAutomation] playerEvent Icelynn (account_id: 46, oid: 281475004408755, played: 12h 18m 44s, session: 41m 44s) on naboo at 4866 6061 - playerLoggedOut
Thu Feb 20 14:54:59 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 2h 27m 8s, session: 53m 4s) on naboo at 4873 6078 - playerLoggedOut
Thu Feb 20 14:55:07 2025 [ServerEventAutomation] playerEvent Kyia (account_id: 47, oid: 281475004417928, played: 1h 9m 3s, session: 0s) on naboo at 4874 6064 - playerLoggedIn
Thu Feb 20 14:55:07 2025 [ServerEventAutomation] playerEvent Kyia (account_id: 47, oid: 281475004417928, played: 1h 9m 3s, session: 0s) on naboo at 4874 6064 - playerLoggedOut
Thu Feb 20 14:55:08 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 16m 47s, session: 0s) on tatooine at -3626 5036 - playerLoggedIn
Thu Feb 20 14:56:07 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 17m 45s, session: 58s) on tatooine at -3626 5036 - playerLoggedOut
Thu Feb 20 14:56:58 2025 [ServerEventAutomation] playerEvent Cia (account_id: 51, oid: 281475004486545, played: 10h 7m 32s, session: 38m 33s) on tatooine at -3968 6237 - playerLoggedOut
Thu Feb 20 15:00:26 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 2h 27m 8s, session: 0s) on naboo at 4873 6078 - playerLoggedOut
Thu Feb 20 15:00:27 2025 [ServerEventAutomation] playerEvent Kyia (account_id: 47, oid: 281475004417928, played: 1h 9m 3s, session: 0s) on naboo at 4874 6064 - playerLoggedOut
Thu Feb 20 15:04:37 2025 [ServerEventAutomation] playerEvent Kyia (account_id: 47, oid: 281475004417928, played: 1h 9m 4s, session: 0s) on naboo at 4874 6064 - playerLoggedIn
Thu Feb 20 15:04:50 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 17m 45s, session: 0s) on tatooine at -3626 5036 - playerLoggedOut
Thu Feb 20 15:04:50 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 17m 46s, session: 0s) on tatooine at -3626 5036 - playerLoggedIn
Thu Feb 20 15:05:09 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 2h 27m 9s, session: 0s) on naboo at 4873 6078 - playerLoggedIn
Thu Feb 20 15:12:51 2025 [ServerEventAutomation] playerEvent Kyia (account_id: 47, oid: 281475004417928, played: 1h 17m 18s, session: 8m 14s) on naboo at 4875 6063 - playerLoggedOut
Thu Feb 20 15:12:51 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 2h 34m 50s, session: 7m 41s) on naboo at 4868 6071 - playerLoggedOut
Thu Feb 20 15:12:55 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 25m 50s, session: 8m 4s) on tatooine at -4077 6163 - playerLoggedOut
Thu Feb 20 15:18:55 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 25m 50s, session: 0s) on tatooine at -4077 6163 - playerLoggedOut
Thu Feb 20 15:18:55 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 25m 51s, session: 0s) on tatooine at -4077 6163 - playerLoggedIn
Thu Feb 20 15:19:22 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 2h 34m 51s, session: 0s) on naboo at 4868 6071 - playerLoggedIn
Thu Feb 20 15:27:30 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 34m 25s, session: 8m 33s) on tatooine at -4014 6346 - playerLoggedOut
Thu Feb 20 15:28:30 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 2h 43m 59s, session: 9m 7s) on tatooine at 1532 3374 - playerLoggedOut
Thu Feb 20 15:29:54 2025 [ServerEventAutomation] playerEvent Prismae (account_id: 55, oid: 281475004651379, played: 1h 13m 41s, session: 0s) on tatooine at 3532 -4797 - playerLoggedOut
Thu Feb 20 15:29:54 2025 [ServerEventAutomation] playerEvent Prismae (account_id: 55, oid: 281475004651379, played: 1h 13m 42s, session: 0s) on tatooine at 3532 -4797 - playerLoggedIn
Thu Feb 20 15:34:43 2025 [ServerEventAutomation] playerEvent Prismae (account_id: 55, oid: 281475004651379, played: 1h 18m 31s, session: 4m 48s) on tatooine at 3533 -4799 - playerLoggedOut
Thu Feb 20 15:36:29 2025 [ServerEventAutomation] playerEvent PrisMay (account_id: 55, oid: 281475004776835, played: 1s, session: 0s) on tutorial at 4800 4665 - playerLoggedIn
Thu Feb 20 15:51:58 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 1h 51m 35s, session: 0s) on naboo at -4872 4140 - playerLoggedIn
Thu Feb 20 15:52:14 2025 [ServerEventAutomation] playerEvent Agatha (account_id: 49, oid: 281475004777936, played: 1s, session: 0s) on tutorial at 2467 1435 - playerLoggedIn
Thu Feb 20 15:55:58 2025 [ServerEventAutomation] playerEvent Agatha (account_id: 49, oid: 281475004777936, played: 3m 44s, session: 3m 43s) on naboo at -4956 4119 - playerLoggedOut
Thu Feb 20 15:56:05 2025 [ServerEventAutomation] playerEvent Girly (account_id: 49, oid: 281475004419622, played: 4h 50m 8s, session: 0s) on naboo at -4881 4146 - playerLoggedIn
Thu Feb 20 16:11:46 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 11m 44s, session: 0s) on naboo at 5312 6429 - playerLoggedIn
Thu Feb 20 16:12:39 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 12m 35s, session: 51s) on naboo at 5312 6429 - playerLoggedOut
Thu Feb 20 16:28:47 2025 [ServerEventAutomation] playerEvent Madrox (account_id: 46, oid: 281475004227767, played: 11h 34m 26s, session: 0s) on tatooine at -4014 6346 - playerLoggedIn
Thu Feb 20 16:30:25 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475004617799, played: 7m 5s, session: 0s) on corellia at -140 -4723 - playerLoggedIn
Thu Feb 20 16:32:14 2025 [ServerEventAutomation] playerEvent Abaddon (account_id: 52, oid: 281475004487606, played: 3h 12m 36s, session: 0s) on naboo at 5312 6429 - playerLoggedIn
Thu Feb 20 16:39:47 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 2h 44m 0s, session: 0s) on tatooine at 1532 3374 - playerLoggedIn
Thu Feb 20 17:00:53 2025 [ServerEventAutomation] playerEvent Xarina (account_id: 47, oid: 281475004346703, played: 3h 5m 3s, session: 21m 3s) on naboo at 4871 6063 - playerLoggedOut
Thu Feb 20 17:01:03 2025 [ServerEventAutomation] playerEvent YoniX (account_id: 48, oid: 281475004348148, played: 3h 0m 32s, session: 1h 8m 56s) on tatooine at 3530 -4788 - playerLoggedOut
Thu Feb 20 17:16:43 2025 [ServerEventAutomation] playerEvent Jinn (account_id: 1, oid: 281475004617799, played: 53m 18s, session: 46m 12s) on naboo at 5197 6679 - playerLoggedOut
Thu Feb 20 17:22:40 2025 [ServerEventAutomation] playerEvent Girly (account_id: 49, oid: 281475004419622, played: 6h 16m 36s, session: 1h 26m 28s) on naboo at -4875 4142 - playerLoggedOut
Thu Feb 20 17:30:02 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 34s, session: 0s) on naboo at 4870 6063 - playerLoggedIn
Thu Feb 20 17:30:02 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 34s, session: 0s) on naboo at 4870 6063 - playerLoggedOut
Thu Feb 20 17:31:19 2025 [ServerEventAutomation] playerEvent PrisMay (account_id: 55, oid: 281475004776835, played: 1h 54m 39s, session: 1h 54m 38s) on naboo at 1750 2613 - playerLoggedOut
Thu Feb 20 17:31:27 2025 [ServerEventAutomation] playerEvent Diana (account_id: 46, oid: 281475004346318, played: 11h 29m 35s, session: 0s) on naboo at 4870 6063 - playerLoggedIn
